frame.time_epoch,frame.len,wlan.fc.type,wlan.fc.subtype,wlan.ta,wlan.ra,wlan.sa,wlan.da,wlan.bssid,wlan.qos.tid,radiotap.dbm_antsignal,ip.src,ip.dst,tcp.srcport,tcp.dstport
1772712027.666258534,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712027.687958975,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-89,,,,
1772712027.690974907,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-91,,,,
1772712027.698046284,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712027.698510110,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-90,-89,,,,
1772712027.699413512,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-90,,,,
1772712027.700111977,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-86,-86,-91,,,,
1772712027.700310597,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-91,,,,
1772712027.700548570,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-93,,,,
1772712027.703191574,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-87,-87,-93,,,,
1772712027.706095017,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712027.706365575,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.718904939,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-90,,,,
1772712027.719941771,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-90,,,,
1772712027.720716565,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-93,,,,
1772712027.720996236,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-92,,,,
1772712027.723946326,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-89,,,,
1772712027.724092912,70,1,12,,8e:52:a6:ca:4d:2a,,,,,-88,-88,-92,,,,
1772712027.734328631,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-92,,,,
1772712027.773014238,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-91,,,,
1772712027.775687380,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-90,,,,
1772712027.776760798,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-88,-91,,,,
1772712027.781644157,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-87,-87,-90,,,,
1772712027.790827697,76,1,11,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-88,-89,-88,,,,
1772712027.796863895,88,1,9,c0:c9:e3:ba:dc:4b,8e:52:a6:ca:4d:2a,,,,,-89,-89,-89,,,,
